"subjID","partner_type","block","error","rate"
"24","different","2","phonologically_related",0
"24","different","2","unrelated",0.321428571428571
"25","same","1","compound",0
"25","same","1","semantically_related",0.178571428571429
"25","same","1","phonologically_related",0
"25","same","1","unrelated",0.464285714285714
"25","same","2","compound",0
"25","same","2","semantically_related",0.0714285714285714
"25","same","2","phonologically_related",0
"25","same","2","unrelated",0.464285714285714
"25","different","1","compound",0
"25","different","1","semantically_related",0.0357142857142857
"25","different","1","phonologically_related",0
"25","different","1","unrelated",0.428571428571429
"25","different","2","compound",0
"25","different","2","semantically_related",0.0740740740740741
"25","different","2","phonologically_related",0
"25","different","2","unrelated",0.444444444444444
"26","same","1","compound",0
"26","same","1","semantically_related",0.0357142857142857
"26","same","1","phonologically_related",0
"26","same","1","unrelated",0.0714285714285714
"26","same","2","compound",0
"26","same","2","semantically_related",0.037037037037037
"26","same","2","phonologically_related",0
"26","same","2","unrelated",0.0740740740740741
"26","different","1","compound",0
"26","different","1","semantically_related",0.0714285714285714
"26","different","1","phonologically_related",0
"26","different","1","unrelated",0.0357142857142857
"26","different","2","compound",0.0384615384615385
"26","different","2","semantically_related",0.0769230769230769
"26","different","2","phonologically_related",0
"26","different","2","unrelated",0
"29","same","1","compound",0
"29","same","1","semantically_related",0
"29","same","1","phonologically_related",0
"29","same","1","unrelated",0.107142857142857
"29","same","2","compound",0
"29","same","2","semantically_related",0
"29","same","2","phonologically_related",0
"29","same","2","unrelated",0.0714285714285714
"29","different","1","compound",0
"29","different","1","semantically_related",0.0740740740740741
"29","different","1","phonologically_related",0
"29","different","1","unrelated",0.296296296296296
"29","different","2","compound",0
"29","different","2","semantically_related",0.037037037037037
"29","different","2","phonologically_related",0
"29","different","2","unrelated",0.296296296296296
"30","same","1","compound",0
"30","same","1","semantically_related",0
"30","same","1","phonologically_related",0
"30","same","1","unrelated",0.37037037037037
"30","same","2","compound",0
"30","same","2","semantically_related",0.107142857142857
"30","same","2","phonologically_related",0
"30","same","2","unrelated",0.392857142857143
"30","different","1","compound",0.0357142857142857
"30","different","1","semantically_related",0.142857142857143
"30","different","1","phonologically_related",0
"30","different","1","unrelated",0.178571428571429
"30","different","2","compound",0.0357142857142857
"30","different","2","semantically_related",0.178571428571429
"30","different","2","phonologically_related",0
"30","different","2","unrelated",0.107142857142857
"31","same","1","compound",0
"31","same","1","semantically_related",0.0357142857142857
"31","same","1","phonologically_related",0
"31","same","1","unrelated",0.357142857142857
"31","same","2","compound",0
"31","same","2","semantically_related",0.0714285714285714
"31","same","2","phonologically_related",0
"31","same","2","unrelated",0.392857142857143
"31","different","1","compound",0
"31","different","1","semantically_related",0.037037037037037
"31","different","1","phonologically_related",0
"31","different","1","unrelated",0.37037037037037
"31","different","2","compound",0
"31","different","2","semantically_related",0.0357142857142857
"31","different","2","phonologically_related",0
"31","different","2","unrelated",0.392857142857143
"32","same","1","compound",0
"32","same","1","semantically_related",0
"32","same","1","phonologically_related",0
"32","same","1","unrelated",0.107142857142857
"32","same","2","compound",0
"32","same","2","semantically_related",0
"32","same","2","phonologically_related",0
"32","same","2","unrelated",0.0714285714285714
"32","different","1","compound",0
"32","different","1","semantically_related",0
"32","different","1","phonologically_related",0
"32","different","1","unrelated",0.357142857142857
"32","different","2","compound",0
"32","different","2","semantically_related",0.0357142857142857
"32","different","2","phonologically_related",0
"32","different","2","unrelated",0.321428571428571
"34","same","1","compound",0.0357142857142857
"34","same","1","semantically_related",0
"34","same","1","phonologically_related",0
"34","same","1","unrelated",0.107142857142857
"34","same","2","compound",0.0357142857142857
"34","same","2","semantically_related",0
"34","same","2","phonologically_related",0
"34","same","2","unrelated",0.142857142857143
"34","different","1","compound",0
"34","different","1","semantically_related",0
"34","different","1","phonologically_related",0
"34","different","1","unrelated",0.142857142857143
"34","different","2","compound",0
"34","different","2","semantically_related",0
"34","different","2","phonologically_related",0
"34","different","2","unrelated",0.107142857142857
